name,price,status,shipping,free_returns,items_sold
Intel Xeon E3-1230 v5 3.40GHz Quad-Cores 8MB LGA1151 Processor P/N: SR2LE Tested,999,Pre-Owned,0,True,27
SR0KR Intel Xeon Processor E5-2640 6-Core 2.5GHz 15MB 3600MHz LGA2011 CPU,450,Pre-Owned,,True,87
Intel Xeon Gold 6230R / SRGZA  2.10GHz 35.75MB 26-Core CPU Socket LGA3647,14999,Pre-Owned,,False,198
ARCTIC MX-4 4 g Premium Performance Thermal Paste CPU GPU PC Grease,1179,Brand New,78,False,2522
Matched Pair Intel Xeon E5-2697 V2 E5-2690 V2 E5-2680 V2 E5-2670 V2 LGA2011 CPU,8579,Pre-Owned,500,False,
Intel Core i5-11500T SRKNZ 6-Core 1.5GHz 6-Core LGA1200 CPU Processor,9999,Excellent - Refurbished,0,True,
Intel SRH3A Core i5-10500 3.1 GHz LGA 1200 Desktop CPU,8499,Pre-Owned,0,False,17
1PCS Honeywell 900C52-0244-00 CPU module new via FedEx or DHL,160721,Brand New,0,False,
1PCS 3BSE066485R1 ABB PM851AK01 Processor new via FedEx or DHL,269269,Brand New,0,False,
Intel Core i7-4712MQ SR1PS 2.3GHz Quad Core 6M FCPGA946 Notebook Processor,3488,Pre-Owned,500,False,
*UNLOCKED* AMD Ryzen Threadripper 3960X 24-Core 3.8GHz sTRX4 CPU 100-000000010,54995,Pre-Owned,0,False,
INTEL SR2NA E5-2687W v4 12-Core 3.00GHz LGA2011-3,2399,Pre-Owned,700,False,
New ListingIntel Core i7-7700T 2.90 GHz SR339 Socket Number LGA1151,3997,Pre-Owned,798,False,
AMD Athlon X4 870K 3.9GHz Quad-Core AD870KXBI44JC Socket FM2+ PC Processor CPU,2448,Pre-Owned,0,True,
Intel SRF8Y Xeon Gold 6242 2.8Ghz 16-Core Socket 3647 CPU Processor Cascade Lake,5400,Pre-Owned,0,False,
Intel Xeon W-2135 LGA 2066 Server SR3LN 6 Cores 12T 3.7GHz 140W CPU Processor,5999,Pre-Owned,,True,
Intel Core 2 Duo T7600 SL9SD 2.33 GHz 4M 667 Mobile Dual-Core CPU Processor,3222,Pre-Owned,0,True,18
Used & Tested FUJI NJ-CPU-A8 CPU Module,109776,Pre-Owned,0,True,
OMRON C200HE-CPU32-E / C200HECPU32E (NEW IN BOX),75411,New – Open box,1290,False,
Intel Xeon CPU E3-1260L 2.40GHz 4C 8MB LGA1155 Processor SR00M CPU Grade A USA!,1395,Pre-Owned,0,False,535
INTEL XEON E-2104G SR3WV CPU PROCESSOR 4 CORE 3.20GHz 8MB*km,1998,Pre-Owned,,True,
Intel Xeon E5-1620 V2 3.7GHz 4-Cores Processor CPU LGA2011 SR1AR,799,Pre-Owned,,True,
Intel Xeon E5-2620v4 2.1GHz 8 Core 85W SR2R6 Processor,699,Pre-Owned,0,True,376
LOT OF 2 SR204 Intel Xeon E5-2643V3 6-Core 3.40GHz 20MB 135W Processor,1709,Pre-Owned,0,False,
(New) AMD Ryzen 7 5700X 8 Core 16 Thread AM4 Unlocked 3.4 GHz CPU OEM Tray,17400,Brand New,0,False,
Intel Core i5-6500 3.2 GHz 8 GT/s LGA 1151 Desktop CPU Processor SR2L6,2299,Pre-Owned,0,True,783
Intel Pentium G5400 SR3X9 3.7GHz 4MB 54W LGA1151 Dual-Core Cpu *km,999,Pre-Owned,,True,
New ListingAMD Ryzen 9 5900X AM4 12-Core 24-Thread CPU w/ Box (PCIe 4.0) Tested,23000,Open Box,1205,False,
INTEL CORE I5-9600T @ 2.3GHz LGA1151 PROCESSOR,5200,Pre-Owned,507,False,
Intel Xeon X5650 X5660 X5670 X5675 X5680 X5690 LGA1366 CPU Processor lot,2899,Pre-Owned,0,False,
Intel - Core i9-14900K 14th Gen 24-Core 32-Thread - 4.4GHz (6.0GHz Turbo) Soc...,49999,Brand New,0,False,8159
INTEL SR2P5 / E5-2667v4 8-Core Xeon 3.20GHz for LGA2011 Socket,1599,Pre-Owned,700,False,
Intel Core i7-860 SLBJJ LGA1156 2.8GHz Quad Core Processor Hyperthreading 8MB,1800,Pre-Owned,0,True,10
AMD A10-6800K CPU A10-Series Quad-Core 4.1GHz 4M 100W Socket FM2 Processor,2699,Pre-Owned,0,False,110
INTEL Celeron G4900T SR3YP 2.90 GHz 2 MB 35 W Grade B SKU 22946,1295,Pre-Owned,0,True,
Intel Xeon E5-2690 SR0L0 2.90 GHz 8 Core 20MB LGA-2011 Server CPU Processor 135W,999,Pre-Owned,,False,58
AMD Ryzen 9 7950X 4.5Ghz 16 Core  32 Thread AM5 Unlocked CPU,31500,Pre-Owned,0,False,
OMRON C20-CPU44-E / C20CPU44E (USED),78820,Pre-Owned,1290,False,
KNIEL CPU 5.20/PFS / CPU520PFS (NEW IN BOX),39891,New – Open box,1290,False,
KEBA E-CPU-186B / ECPU186B (USED),217854,Pre-Owned,1290,False,
OMRON C200HE-CPU32-E / C200HECPU32E (NEW IN BOX),75411,New – Open box,1290,False,
MITSUBISHI K3N-CPU / K3NCPU (USED),142852,Pre-Owned,1290,False,
OMRON C20-CPU44-E / C20CPU44E (USED),78820,Pre-Owned,1290,False,
80960JA/JF/JD/JS/JC/JT 3.3 V  Embedded 32-Bit Microprocessor,200,Brand New,0,False,85
Intel Xeon E3-1240Lv3 2.0GHz (3.0GHz Turbo) 8MB 5GT/s SR1T8 LGA1150 B Grade CPU,2495,Pre-Owned,,True,
Intel Xeon Gold 6248R - 24-Core - FCLGA3647 - SRGZG - TESTED WORKING - FREE SHIP,30900,Pre-Owned,0,False,
1st Gen Intel Core i7-960 3.20GHz 4-Core 8MB LGA1366 Desktop CPU Processor SLBEU,1199,Pre-Owned,0,False,46
Intel Xeon Gold 6134 3.2 GHz 8-Cores SR3AR CD8067303330302,1075,Pre-Owned,,False,502
Matched Pair Intel Xeon E5-2697 V2 E5-2690 V2 E5-2680 V2 E5-2670 V2 LGA2011 CPU,8579,Pre-Owned,500,False,28
Intel Xeon E5-2643V4 SR2P4 3.40GHZ *km,1499,Pre-Owned,0,True,97
AMD Ryzen 3 2200G 3.50GHz 4-Core Socket AM4 Desktop Processor YD2200C5M4MFB 65W,2299,Pre-Owned,,False,17
"Intel Pentium Gold G6405 Processor (4.1 GHz, 2 Cores, Socket FCLGA1200) Box ...",1998,Pre-Owned,0,True,
New In Box SIEMENS 6ES7 223-1PL32-0XB0 CPU Unit,27469,Brand New,0,True,
For MSI GS76 WS76 Creator 17 B11UE MS-17M1 Laptop CPU GPU Cooling Fan,11466,Brand New,0,True,
Brand New In Box Omron CV2000-CPU​01-V1 CV2000CPU​01V1,339999,Brand New,0,True,
NEW Omron CPM1A-20CDT-A-V1 CPU Controller 20I/O,21197,Brand New,0,True,
Intel Xeon Gold 6122 1.80GHz 20C 27.5MB 120W FCLGA3647 CPU CD8067303927400 SRCKF,1499,Pre-Owned,0,True,
AMD CPU Phenom II X6-1055T 2.8GHz Socket AM3 95W,3540,Pre-Owned,0,False,9
AMD FX-6300 CPU Six Core 3.5 GHz FD6300WMW6KHK Socket AM3+ Processor,1499,Pre-Owned,600,False,52
Intel 9th Gen Core i3-9100 SRCZV 3.60GHz (Turbo 4.20GHz) 4-Core 6MB LGA-1151 CPU,3799,Pre-Owned,0,True,124
Intel Xeon X3470 X3480 L3426 X3430 X3440 X3450 X3460 LGA1156 CPU Processor,1798,Pre-Owned,0,False,
Intel Xeon Gold 6126 SR3B3 2.60GHz 19.25MB 12-Core LGA3647 Socket CPU Processor,1099,Pre-Owned,,False,
30pcs CPU Tray Processor Holder For Intel LGA 478 479 771 775 1150 1151 1155 New,5699,Brand New,,True,
Intel Core i5-7400T 7th Gen 3.0GHz 4-Core LGA 1151 CPU,2399,Excellent - Refurbished,0,True,
Intel Core i7 4712MQ 2.3 Ghz 4 Core 8 Thread 6M 37W SR1PS CPU Processor,5067,Pre-Owned,0,True,
LOT OF 10 - Intel Xeon X5675 SLBYL 3.06GHz 6 Core LGA 1366 CPU Processor *km,3899,Pre-Owned,0,True,1825
"SRF95 Intel Xeon Platinum 8268 24-Core 35.75M Cache, 2.90GHz CPU",19300,Pre-Owned,,True,107
New Sealed AB VPL-B1003F-PJ12AS Kinetix Servo Motor Free Shipping,244917,Brand New,0,False,
New CPU GPU Fan with Heatsink For 5H40S20350 Lenovo Legion 7-16ITHG 82K6 US,17499,Brand New,0,True,
Lot of 10 - Intel Core I5-2450M SR0CH Mobile CPU Processor *KM,1998,Pre-Owned,0,True,43
Intel Core 2 Duo E7400 SLB9Y 2.8GHz Socket 775 CPU Processor,1035,Pre-Owned,,True,
"INTEL confidential cpu,we have 60pcs,sale by piece",8500,Pre-Owned,0,False,
AMD Ryzen 9 5900X 3.70GHz 12C 24T AM4 Desktop Gaming CPU Processor 100-000000061,22999,Pre-Owned,,True,
Intel Xeon E5-2696 V4 2.20Ghz 9.60GTs 55M 22C 150W SR2J0 US stock,6729,Pre-Owned,499,False,80
AMD A8-3870K CPU 3GHz Quad-Core 4M A8-Series AD3870WNZ43GX Socket FM1 Processor,1688,Pre-Owned,0,False,104
Intel SRF8Y Xeon Gold 6242 2.8Ghz 16-Core Socket 3647 CPU Processor Cascade Lake,5400,Pre-Owned,0,False,
"Intel Celeron Processor G3920 2 Cores 2 Threads 2M Cache, 2.90 GHz",299,Pre-Owned,520,False,
1PC New OMRON PLC CS1H-CPU67H CS1H CPU67H,144942,Brand New,0,False,
Used FANUC A20B-3300-0470 CPU Board,121099,Pre-Owned,0,True,
New ListingIntel Core i5-4590S SR1QN 3.0GHz Quad Core LGA1150 CPU | Lot of 2,1998,Pre-Owned,562,False,
Intel  E3-1220LV3 E3-1230LV3 E3-1240LV3 E3-1265LV3 E3-1268LV3 LGA1150 CPU,7580,Pre-Owned,0,False,82
New ListingIntel Core i5-6500 SR2L6 3.20GHz 6MB Quad Core Desktop CPU,1798,Pre-Owned,1000,False,
Intel Xeon E5-2643V3 3.40Ghz 6-Core 20MB LGA 2011-3 Processor P/N: SR204 Tested,699,Pre-Owned,0,True,
(1) AMD CPU Clamshell Tray Case For 754 939 AM2 AM3 AM3+ AM4 FM1 FM2 FM2+,199,Brand New,552,False,134
* Bargain*  Intel Xeon Gold 6254 3.10GHz 18 Core (SRF92) Processor,5500,Pre-Owned,2500,False,
Intel Xeon E5-1680 v2 Processor LGA2011 8 core 16 thread 3.0GHz CPU processor,8900,Pre-Owned,0,True,
New ListingAMD Ryzen 9 5900 Desktop Processor,18888,Pre-Owned,0,False,
AMD Ryzen 7 9800X3D 8-Core 16-Thread AM5 CPU Processor Brand New Unused,38499,Open Box,,True,62
Intel Core 2 Duo Mobile T9300 SLAQG SLAYY 2.5 GHZ 6MB 800MHZ CPU Processor,1399,Pre-Owned,0,False,
Intel Xeon E5-2680 2.70GHz Octa-Core 20MB LGA 2011 Processor P/N: SR0KH Tested,699,Pre-Owned,0,True,
New ListingLot of mix Intel and AMD CPUs See description for full list,2500,Parts Only,529,False,
AMD Athlon Ii X4 640 3.0 Ghz Quad-Core Socket AM3 CPU Processor ADX640WFK42GM,950,Pre-Owned,0,False,129
Intel Core 2 Duo T7600 SL9SD 2.33 GHz 4M 667 Mobile Dual-Core CPU Processor,3222,Pre-Owned,0,True,18
6th Gen Intel Pentium G4400T CPU 2.90GHz 3MB LGA1151 Desktop Skylake SR2HQ,889,Pre-Owned,0,True,
Intel Xeon Gold 6230R / SRGZA  2.10GHz 35.75MB 26-Core CPU Socket LGA3647,14999,Pre-Owned,,False,198
2pcs  Intel Xeon E5-2470 V2 E5-2450 V2 CPU LGA 1356 CPUProcessor,4599,Pre-Owned,0,False,
LOT OF 2 Intel Xeon Gold 5115 2.4GHz 13.75MB LGA3647 10-Core CPU Processor SR3GB,1563,Pre-Owned,0,False,11
ELZET80 TSM-CPU8H2EA / TSMCPU8H2EA (NEW IN BOX),49864,New – Open box,1290,False,
ALLEN BRADLEY 281G-F12S-10B-RRG-CBG /C  AMORSTART MODULE 280G-FS-10-RG STK 2910,39500,Pre-Owned,0,False,
Siemens 6ES7317-2EJ10-0AB0 6ES7 317-2EJ10-0AB0 SIMATIC S7-300 CPU317-2 PN/DP,59999,Pre-Owned,0,False,
New Siemens 6ES7214-1HG40-0XB0 SIMATIC S7-1200 CPU 1214C 6ES7 214-1HG40-0XB0,35000,Brand New,0,False,
SCHNEIDER ELECTRIC 140CPU11303 / 140CPU11303 (NEW IN BOX),442660,New – Open box,1290,False,
New ListingBOGEN COMMUNICATION PCM-CPU / PCMCPU (USED),11244,Pre-Owned,1290,False,
Intel SRF6N Core i3-9100F 3.60Ghz 4-Core Socket 1151 CPU Processor Coffee Lake-S,2400,Pre-Owned,0,False,
Intel Xeon E5-2697 V2 2.70GHz (SR19H) Twelve-Core 12-Core Processor CPU,3999,Pre-Owned,0,False,22
New ListingAMD Ryzen 5 2400G - 3.6GHz Quad Core Eight Thread (YD2400C5M4MFB) Processor AM4,2995,Pre-Owned,0,True,
New ListingIntel Core i3-540 CPU,1297,Pre-Owned,752,False,
Intel Xeon Gold 6128 3.40GHz 6C 19.25MB 115W FCLGA3647 CPU CD8067303592600 SR3J4,1499,Pre-Owned,0,True,
Intel Core i5-7400T 7th Gen 3.0GHz 4-Core LGA 1151 CPU,2399,Excellent - Refurbished,0,True,
Intel Xeon E5-2696 V2 2696V2 2.5Ghz 12-Cores LGA2011 association 2695 V2 2697 V2,3299,Pre-Owned,0,True,
Intel Xeon E5645 SLBWZ 2.40 GHz Six Core LGA-1366 12 MB Server CPU Processor 80W,789,Pre-Owned,0,True,86
Intel Xeon Silver 4114 SR3GK 2.2GHz 13.75 MB 10 Core LGA 3647 Fair-Grade CPU,645,Pre-Owned,0,False,
RED LION CONTROLS 7900CPU / 7900CPU (NEW IN BOX),163700,New – Open box,1290,False,
New ListingCOMPUTER DYNAMICS CPU-9 / CPU9 (USED),12030,Pre-Owned,1290,False,
"ENRANGE, RF/CPU CARD, R400_CPU RS-232",18999,Refurbished,0,False,
Omron CQM1-PD026 CQM1H-CLK21 CQM1H-CPU11 CQM1H-CPU21 CQM1H-CPU51 PLC Module,20437,Brand New,0,False,
Intel SRF8Y Xeon Gold 6242 2.8Ghz 16-Core Socket 3647 CPU Processor Cascade Lake,5400,Pre-Owned,0,False,
LOT OF 2 Intel Xeon E5-2690v4 2.6Ghz 14-Core 135W 35MB LGA2011-3 CPU SR2N2,3499,Pre-Owned,0,False,
1st Gen Intel Core i7-960 3.20GHz 4-Core 8MB LGA1366 Desktop CPU Processor SLBEU,1199,Pre-Owned,0,False,46
AMD Ryzen 9 3900X Desktop CPU  Processor AM4 12-cores 24-Thread 100-000000023,12994,Pre-Owned,795,False,
Intel Xeon E5-1603 2.80GHz 10MB L3 Cache Socket LGA2011 CPU Processor SR0L9,988,Pre-Owned,0,False,
Intel SRF8W Xeon Gold 6230 2.1GHz 20-Core 27.5MB L3 Cache LGA3647 Processor CPU,3799,Pre-Owned,0,False,79
Intel Core i5-6600 3.30GHz SR2L5 Processor,2200,Pre-Owned,0,False,
2pcs  Intel Xeon E5-2683 V4 E5-2667 V4 E5-2643 V4 E5-2637V4 LGA2011-3 CPU,6998,Pre-Owned,0,False,
AMD Ryzen 9 5900XT 16-Core 4.8 GHz Processor - AM4 CPU - Brand New Sealed Box,29995,Brand New,,True,
Intel Xeon Silver 4214 2.20GHz 12-Core 24-Threads 16.5MB LGA 3647 CPU P/N: SRFB9,1199,Pre-Owned,0,True,
SR19H Intel Xeon E5-2697 V2 12 Core 2.70GHz 30M 130W FCLGA2011 Processor,9900,Pre-Owned,0,False,103
1Pc New Siemens S7-300 CPU module 6ES7313-5BE01-0AB0 6ES7 313-5BE01-0AB0,28100,Brand New,9000,False,
New Schneider 140CPU31110 PLC Module In Box Spot Goods Fast Shipping,223500,Brand New,0,True,
AMD RYZEN 7 3700X 3800X 5700X 5700G 5800X 5700X3D R7 Socket AM4 CPU,35800,Pre-Owned,600,False,
Intel Core I7-6700 3.4GHz LGA1151 8M SmartCache SR2L2,4500,Pre-Owned,,True,547
Intel Pentium 4 651 3.4 GHz (HH80552PG0962M) Processor SL9KE USED,1500,Pre-Owned,,False,
Intel Xeon Gold 6130 2.10GHz 16 Core 22MB FCLGA3647 CPU CD8067303409000 SR3B9,899,Pre-Owned,0,True,
Intel Core i5-10505 SRH38 3.20GHz 6 Core FCLGA1200 12MB Processor CPU Tested,8595,Pre-Owned,,True,
Intel Core i7-740QM i7-820QM i7-840QM i7-920XM i7-940XM CPU Socket G1 Processor,4988,Pre-Owned,0,False,
Intel Xeon E5-1630 V4 3.70GHz Quad-Core 10MB LGA 2011-3 Processor P/N: SR2PF,899,Pre-Owned,0,True,
Intel Core i5-9500T 2.2 GHz 8GT/s LGA 1151 Desktop CPU Processor SRF4D,5499,Pre-Owned,0,True,210
MITSUBISHI Q02CPU / Q02CPU (USED),17996,Pre-Owned,1290,False,
Omron C200HG-CPU43-E PLC Processors Module New in box,43850,Brand New,0,False,
AMD A10-9700E 3.00 GHz Socket AM4 Desktop CPU Processor AD970BAHM44AB,1099,Pre-Owned,0,True,22
Intel Xeon E5-2643 3.30GHz 4-Core 10MB LGA2011 Server CPU Processor SR0L7 130W,446,Pre-Owned,0,True,
Lot of 2 Intel Xeon E5-2630V3 2.4GHz 20MB SR206 LGA2011 v3 Server CPU Processor,890,Pre-Owned,0,False,
AMD Phenom II X2 555 3.2 GHz Dual Core Socket AM3 CPU & Cooler NEW,4995,Brand New,915,False,
SRF95 Intel Xeon Platinum 8268 Processor SRF95 24-CORE 2.9 GHZ,16900,Pre-Owned,400,False,15
Lot of 2 Intel SR2PF Xeon E5-1630 v4 3.7 GHz LGA 2011-3 Server CPU,1898,Pre-Owned,0,True,
INTEL SR373 XEON E3-1285 V6 4C 4.1Ghz 79W CPU,13900,Pre-Owned,,True,
Lot of 2 (Pair) Intel Xeon E7-8890v2 SR1ET 2.80GHz 37.5 MB 15 Core Server CPU,3600,Pre-Owned,0,True,10
Intel Xeon Gold 6222V SRFQ5 1.80GHz 20-Core FCLGA3647 27.5MB 14 nm CPU Processor,4499,Pre-Owned,,True,
Intel Xeon E5-2660 v4 SR2N4 2.00GHz 35MB 14-Core LGA2011-3 CPU Processor,999,Pre-Owned,0,False,401
AMD Ryzen 5 2600X 6Core/12Thread 3.6GHz (4.2 Boost) AM4 Desktop CPU w/ Cooler,5500,Pre-Owned,0,False,
New ListingAMD RYZEN 9 3900x 100-000000023 12 Core  AM4 CPU Processor *BOX ONLY,1099,Pre-Owned,599,False,
Intel Xeon E5-2697A V4 LGA2011-3 Server CPU Processor 16-Core 2.60GHz 40MB SR2K1,3200,Pre-Owned,499,False,
Matched Pair Intel Xeon E5-2680 V4 14 Core 2.4Ghz SR2N7 Processor,3499,Pre-Owned,0,False,
INTEL SR0R6 DUAL CORE 2.3GHZ E3-1220LV2 CPU,1200,Pre-Owned,,True,
Matched pair Intel Xeon E5-2687W 3.1GHz 8 Core LGA 2011 CPU Processor SR0KG,3199,Pre-Owned,0,False,
Intel Xeon E5-1620 V3 3.50GHz Quad-Core 10MB LGA 2011-3 Processor P/N: SR20P,599,Pre-Owned,0,True,
"20 AM4, AMD RYZEN CPU Golden Desktop Processor Pins, For CPU Repair.",1200,Pre-Owned,0,True,
EATON CORPORATION PS416-CPU-200 / PS416CPU200 (USED),176710,Pre-Owned,1290,False,
1PC FANUC A06B-6270-H045#H600 Servo Drive A06B6270H045#H600 new via FedEx or DHL,352736,Brand New,0,False,
